Tiempo,FT_1031,FT_1047,PDIT_1040,Qclapeta
193400,140.741,0,18.1966,-6.16456e-08
193500,140.646,0,18.1956,-6.15841e-08
193600,140.551,0,18.1946,-6.15239e-08
193700,140.457,0,18.1936,-6.15655e-08
193800,140.362,0,18.1926,-6.1409e-08
193900,140.268,0,18.1916,-6.13484e-08
194000,140.174,0,18.1906,-6.1288e-08
194100,140.08,0,18.1896,-6.12274e-08
194200,139.986,0,18.1887,-6.12683e-08
194300,139.892,0,18.1877,-6.11102e-08
194400,139.798,0,18.1867,-6.10512e-08
194500,139.705,0,18.1857,-6.09906e-08
194600,139.611,0,18.1848,-6.10318e-08
194700,139.518,0,18.1838,-6.08729e-08
194800,139.425,0,18.1829,-6.08136e-08
194900,139.331,0,18.1819,-6.07529e-08
195000,139.238,0,18.1809,-6.0697e-08
195100,139.145,0,18.18,-6.07399e-08
195200,139.053,0,18.179,-6.05804e-08
195300,138.96,0,18.1781,-6.0521e-08
195400,138.867,0,18.1771,-6.05627e-08
195500,138.775,0,18.1762,-6.04045e-08
195600,138.682,0,18.1752,-6.04467e-08
195700,138.59,0,18.1743,-6.02879e-08
195800,138.498,0,18.1733,-6.02271e-08
195900,138.406,0,18.1724,-6.01709e-08
196000,138.314,0,18.1715,-6.02147e-08
196100,138.222,0,18.1705,-6.00545e-08
196200,138.13,0,18.1696,-5.99934e-08
196300,138.039,0,18.1686,-6.00361e-08
196400,137.947,0,18.1677,-5.98772e-08
196500,137.856,0,18.1668,-5.98223e-08
196600,137.765,0,18.1659,-5.9865e-08
196700,137.673,0,18.1649,-5.97053e-08
196800,137.582,0,18.164,-5.9748e-08
196900,137.491,0,18.1631,-5.95883e-08
197000,137.4,0,18.1621,-5.95307e-08
197100,137.31,0,18.1612,-5.94712e-08
197200,137.219,0,18.1603,-5.94152e-08
197300,137.129,0,18.1594,-5.94582e-08
197400,137.038,0,18.1584,-5.92977e-08
197500,136.948,0,18.1575,-5.92428e-08
197600,136.857,0,18.1566,-5.9185e-08
197700,136.767,0,18.1557,-5.92296e-08
197800,136.677,0,18.1548,-5.90689e-08
197900,136.587,0,18.1539,-5.90129e-08
198000,136.498,0,18.153,-5.89552e-08
198100,136.408,0,18.1521,-5.90004e-08
198200,136.318,0,18.1512,-5.88389e-08
198300,136.229,0,18.1503,-5.8783e-08
198400,136.139,0,18.1494,-5.87252e-08
198500,136.05,0,18.1485,-5.87787e-08
198600,135.961,0,18.1476,-5.87232e-08
198700,135.872,0,18.1467,-5.85608e-08
198800,135.783,0,18.1459,-5.86117e-08
198900,135.694,0,18.145,-5.84478e-08
199000,135.605,0,18.1441,-5.83915e-08
199100,135.516,0,18.1432,-5.83349e-08
199200,135.428,0,18.1423,-5.838e-08
199300,135.339,0,18.1415,-5.82218e-08
199400,135.251,0,18.1406,-5.8268e-08
199500,135.163,0,18.1397,-5.82119e-08
199600,135.075,0,18.1388,-5.81558e-08
199700,134.987,0,18.1379,-5.79912e-08
199800,134.899,0,18.1371,-5.80433e-08
199900,134.811,0,18.1362,-5.7987e-08
200000,134.723,0,18.1353,-5.79306e-08
200100,134.635,0,18.1344,-5.78743e-08
200200,134.548,0,18.1335,-5.77098e-08
200300,134.46,0,18.1327,-5.76534e-08
200400,134.373,0,18.1318,-5.76017e-08
200500,134.286,0,18.131,-5.7545e-08
200600,134.199,0,18.1301,-5.74884e-08
200700,134.112,0,18.1292,-5.74314e-08
200800,134.025,0,18.1284,-5.74775e-08
200900,133.938,0,18.1275,-5.73182e-08
201000,133.851,0,18.1266,-5.72628e-08
201100,133.764,0,18.1258,-5.73149e-08
201200,133.678,0,18.1249,-5.72581e-08
201300,133.591,0,18.1241,-5.72011e-08
201400,133.505,0,18.1232,-5.71439e-08
201500,133.419,0,18.1224,-5.69843e-08
201600,133.333,0,18.1215,-5.69272e-08
201700,133.247,0,18.1207,-5.69806e-08
201800,133.161,0,18.1198,-5.68185e-08
201900,133.075,0,18.119,-5.68656e-08
202000,132.989,0,18.1181,-5.67049e-08
202100,132.903,0,18.1173,-5.67588e-08
202200,132.818,0,18.1164,-5.67013e-08
202300,132.732,0,18.1156,-5.65404e-08
202400,132.647,0,18.1147,-5.64835e-08
202500,132.562,0,18.1139,-5.65364e-08
202600,132.477,0,18.1131,-5.63744e-08
202700,132.392,0,18.1122,-5.63174e-08
202800,132.307,0,18.1114,-5.63709e-08
202900,132.222,0,18.1106,-5.63129e-08
203000,132.137,0,18.1097,-5.61515e-08
203100,132.052,0,18.1089,-5.60992e-08
203200,131.968,0,18.1081,-5.6042e-08
203300,131.883,0,18.1073,-5.60965e-08
203400,131.799,0,18.1064,-5.59329e-08
203500,131.714,0,18.1056,-5.5988e-08
203600,131.63,0,18.1048,-5.58233e-08
203700,131.546,0,18.104,-5.57679e-08
203800,131.462,0,18.1032,-5.5716e-08
203900,131.378,0,18.1023,-5.56585e-08
204000,131.294,0,18.1015,-5.57121e-08
204100,131.211,0,18.1007,-5.55492e-08
204200,131.127,0,18.0999,-5.56033e-08
204300,131.044,0,18.0991,-5.54401e-08
204400,130.96,0,18.0983,-5.53882e-08
204500,130.877,0,18.0975,-5.54439e-08
204600,130.794,0,18.0967,-5.53848e-08
204700,130.71,0,18.0958,-5.53258e-08
204800,130.627,0,18.095,-5.51599e-08
204900,130.544,0,18.0942,-5.52159e-08
205000,130.461,0,18.0934,-5.50517e-08
205100,130.379,0,18.0926,-5.49983e-08
205200,130.296,0,18.0917,-5.49421e-08
205300,130.213,0,18.0909,-5.48896e-08
205400,130.131,0,18.0902,-5.4945e-08
205500,130.048,0,18.0893,-5.47802e-08
205600,129.966,0,18.0886,-5.47277e-08
205700,129.884,0,18.0878,-5.46751e-08
205800,129.802,0,18.087,-5.46177e-08
205900,129.72,0,18.0862,-5.46729e-08
206000,129.638,0,18.0854,-5.45128e-08
206100,129.556,0,18.0846,-5.45702e-08
206200,129.474,0,18.0838,-5.44028e-08
206300,129.393,0,18.083,-5.43504e-08
206400,129.311,0,18.0823,-5.44076e-08
206500,129.23,0,18.0815,-5.42416e-08
206600,129.148,0,18.0807,-5.41876e-08
206700,129.067,0,18.0799,-5.41349e-08
206800,128.986,0,18.0791,-5.41931e-08
206900,128.904,0,18.0784,-5.41417e-08
207000,128.823,0,18.0776,-5.39739e-08
207100,128.742,0,18.0768,-5.39201e-08
207200,128.662,0,18.076,-5.3869e-08
207300,128.581,0,18.0753,-5.38161e-08
207400,128.5,0,18.0745,-5.38741e-08
207500,128.42,0,18.0737,-5.37055e-08
207600,128.339,0,18.073,-5.37701e-08
207700,128.259,0,18.0722,-5.36015e-08
207800,128.178,0,18.0714,-5.35474e-08
207900,128.098,0,18.0707,-5.34946e-08
208000,128.018,0,18.0699,-5.34433e-08
208100,127.938,0,18.0691,-5.33907e-08
208200,127.858,0,18.0684,-5.34481e-08
208300,127.778,0,18.0676,-5.3396e-08
208400,127.698,0,18.0669,-5.33436e-08
208500,127.619,0,18.0661,-5.32914e-08
208600,127.539,0,18.0654,-5.32389e-08
208700,127.46,0,18.0646,-5.31863e-08
208800,127.38,0,18.0639,-5.31336e-08
208900,127.301,0,18.0631,-5.30808e-08
209000,127.222,0,18.0624,-5.30279e-08
209100,127.143,0,18.0616,-5.29749e-08
209200,127.064,0,18.0609,-5.2922e-08
209300,126.985,0,18.0601,-5.28692e-08
209400,126.906,0,18.0594,-5.27038e-08
209500,126.827,0,18.0586,-5.26504e-08
209600,126.748,0,18.0579,-5.25985e-08
209700,126.669,0,18.0572,-5.25536e-08
209800,126.591,0,18.0565,-5.2502e-08
209900,126.512,0,18.0558,-5.25681e-08
210000,126.434,0,18.0551,-5.25149e-08
210100,126.356,0,18.0543,-5.24615e-08
210200,126.278,0,18.0536,-5.2408e-08
210300,126.2,0,18.0529,-5.22417e-08
210400,126.122,0,18.0521,-5.23014e-08
210500,126.044,0,18.0514,-5.21369e-08
210600,125.966,0,18.0507,-5.20838e-08
210700,125.888,0,18.05,-5.21496e-08
210800,125.81,0,18.0492,-5.20961e-08
210900,125.733,0,18.0485,-5.19299e-08
211000,125.655,0,18.0478,-5.18772e-08
211100,125.578,0,18.047,-5.18238e-08
211200,125.5,0,18.0464,-5.18903e-08
211300,125.423,0,18.0456,-5.18365e-08
211400,125.346,0,18.0449,-5.16696e-08
211500,125.269,0,18.0442,-5.16158e-08
211600,125.192,0,18.0435,-5.16835e-08
211700,125.115,0,18.0428,-5.15148e-08
211800,125.038,0,18.042,-5.14615e-08
211900,124.961,0,18.0413,-5.15301e-08
212000,124.885,0,18.0406,-5.14759e-08
212100,124.808,0,18.0399,-5.13062e-08
212200,124.732,0,18.0392,-5.12542e-08
212300,124.655,0,18.0385,-5.12067e-08
212400,124.579,0,18.0378,-5.1153e-08
212500,124.503,0,18.0371,-5.12215e-08
212600,124.427,0,18.0364,-5.10518e-08
212700,124.35,0,18.0357,-5.09969e-08
212800,124.274,0,18.035,-5.10669e-08
212900,124.199,0,18.0343,-5.0897e-08
213000,124.123,0,18.0336,-5.08429e-08
213100,124.047,0,18.0329,-5.09114e-08
213200,123.971,0,18.0322,-5.07416e-08
213300,123.896,0,18.0315,-5.08107e-08
213400,123.82,0,18.0308,-5.06408e-08
213500,123.744,0,18.0301,-5.07098e-08
213600,123.669,0,18.0294,-5.05394e-08
213700,123.594,0,18.0287,-5.06092e-08
213800,123.519,0,18.028,-5.04379e-08
213900,123.444,0,18.0273,-5.05078e-08
214000,123.369,0,18.0266,-5.0335e-08
214100,123.294,0,18.026,-5.04058e-08
214200,123.219,0,18.0253,-5.02327e-08
214300,123.144,0,18.0246,-5.01787e-08
214400,123.069,0,18.0239,-5.01302e-08
214500,122.995,0,18.0232,-5.02013e-08
214600,122.92,0,18.0225,-5.00298e-08
214700,122.846,0,18.0219,-5.00995e-08
214800,122.771,0,18.0212,-4.9928e-08
214900,122.697,0,18.0205,-4.98798e-08
215000,122.623,0,18.0198,-4.99509e-08
215100,122.549,0,18.0191,-4.98948e-08
215200,122.475,0,18.0184,-4.97232e-08
215300,122.401,0,18.0178,-4.96748e-08
215400,122.327,0,18.0171,-4.9626e-08
215500,122.253,0,18.0165,-4.96982e-08
215600,122.179,0,18.0158,-4.95251e-08
215700,122.105,0,18.0151,-4.95953e-08
215800,122.032,0,18.0144,-4.9422e-08
215900,121.958,0,18.0138,-4.93722e-08
216000,121.885,0,18.0131,-4.94445e-08
216100,121.812,0,18.0124,-4.93874e-08
216200,121.738,0,18.0117,-4.9211e-08
216300,121.665,0,18.011,-4.92837e-08
216400,121.592,0,18.0104,-4.92367e-08
216500,121.519,0,18.0097,-4.90624e-08
216600,121.446,0,18.009,-4.90138e-08
216700,121.373,0,18.0084,-4.90859e-08
216800,121.3,0,18.0077,-4.8911e-08
216900,121.228,0,18.0071,-4.88624e-08
217000,121.155,0,18.0064,-4.8813e-08
217100,121.082,0,18.0058,-4.88868e-08
217200,121.01,0,18.0051,-4.87112e-08
217300,120.937,0,18.0044,-4.86633e-08
217400,120.865,0,18.0038,-4.86147e-08
217500,120.793,0,18.0031,-4.86872e-08
217600,120.721,0,18.0025,-4.86395e-08
217700,120.649,0,18.0018,-4.8463e-08
217800,120.577,0,18.0012,-4.84143e-08
217900,120.505,0,18.0005,-4.83649e-08
218000,120.433,0,17.9999,-4.84383e-08
218100,120.361,0,17.9992,-4.82618e-08
218200,120.289,0,17.9986,-4.82136e-08
218300,120.217,0,17.998,-4.81655e-08
218400,120.146,0,17.9972,-0.0195088
218500,120.075,0,17.9961,-0.0582738
218600,120.005,0,17.9947,-0.0966997
218700,119.937,0,17.9931,-0.134813
218800,119.87,0,17.9914,-0.172666
218900,119.805,0,17.9898,-0.210326
219000,119.741,0,17.9883,-0.247895
219100,119.677,0,17.9872,-0.285504
219200,119.614,0,17.9861,-0.322994
219300,119.55,0,17.985,-0.360315
219400,119.487,0,17.9839,-0.39753
219500,119.424,0,17.9829,-0.434594
219600,119.36,0,17.9818,-0.471515
219700,119.296,0,17.9807,-0.508265
219800,119.232,0,17.9797,-0.544889
219900,119.168,0,17.9787,-0.58142
220000,119.104,0,17.9778,-0.617811
220100,119.04,0,17.9768,-0.654082
220200,118.976,0,17.976,-0.690251
220300,118.913,0,17.9751,-0.726273
220400,118.85,0,17.9742,-0.762189
220500,118.787,0,17.9733,-0.797957
220600,118.724,0,17.9725,-0.83362
220700,118.661,0,17.9716,-0.869133
220800,118.599,0,17.9708,-0.904536
220900,118.536,0,17.97,-0.939791
221000,118.474,0,17.9691,-0.974937
221100,118.413,0,17.9683,-1.00993
221200,118.351,0,17.9675,-1.04481
221300,118.29,0,17.9667,-1.07956
221400,118.229,0,17.9659,-1.11416
221500,118.168,0,17.9651,-1.14865
221600,118.107,0,17.9643,-1.183
221700,118.047,0,17.9635,-1.21722
221800,117.986,0,17.9628,-1.25132
221900,117.926,0,17.962,-1.28531
222000,117.866,0,17.9612,-1.31913
222100,117.806,0,17.9605,-1.35283
222200,117.747,0,17.9597,-1.38639
222300,117.688,0,17.959,-1.41982
222400,117.628,0,17.9582,-1.45311
222500,117.569,0,17.9575,-1.48626
222600,117.511,0,17.9568,-1.51931
222700,117.452,0,17.9561,-1.55226
222800,117.394,0,17.9554,-1.58505
222900,117.337,0,17.9547,-1.6177
223000,117.279,0,17.954,-1.65022
223100,117.222,0,17.9532,-1.68259
223200,117.165,0,17.9525,-1.71482
223300,117.109,0,17.9518,-1.74693
223400,117.052,0,17.9511,-1.77888
223500,116.996,0,17.9504,-1.81069
223600,116.94,0,17.9497,-1.84235
223700,116.884,0,17.9489,-1.87388
223800,116.828,0,17.9482,-1.90529
223900,116.772,0,17.9476,-1.93657
224000,116.717,0,17.9468,-1.96768
224100,116.661,0,17.9461,-1.99865
224200,116.606,0,17.9454,-2.02947
224300,116.551,0,17.9447,-2.06017
224400,116.496,0,17.944,-2.09071
224500,116.441,0,17.9433,-2.12113
224600,116.386,0,17.9426,-2.15138
224700,116.332,0,17.942,-2.18152
224800,116.277,0,17.9412,-2.21148
224900,116.223,0,17.9406,-2.24133
225000,116.169,0,17.9399,-2.271
225100,116.115,0,17.9392,-2.30056
225200,116.061,0,17.9385,-2.32995
225300,116.008,0,17.9378,-2.35922
225400,115.954,0,17.9371,-2.38832
225500,115.901,0,17.9365,-2.41729
225600,115.847,0,17.9358,-2.44612
225700,115.794,0,17.9351,-2.47479
225800,115.741,0,17.9345,-2.50333
225900,115.688,0,17.9338,-2.53172
226000,115.635,0,17.9331,-2.55998
226100,115.582,0,17.9325,-2.58806
226200,115.53,0,17.9318,-2.61605
226300,115.477,0,17.9312,-2.64388
226400,115.425,0,17.9306,-2.67156
226500,115.372,0,17.9299,-2.69908
226600,115.32,0,17.9293,-2.72648
226700,115.268,0,17.9286,-2.75373
226800,115.216,0,17.928,-2.78083
226900,115.164,0,17.9274,-2.80782
227000,115.112,0,17.9267,-2.83463
227100,115.061,0,17.9261,-2.86132
227200,115.009,0,17.9255,-2.88787
227300,114.958,0,17.9249,-2.91429
227400,114.906,0,17.9243,-2.94054
227500,114.855,0,17.9236,-2.96665
227600,114.804,0,17.923,-2.99263
227700,114.753,0,17.9224,-3.01846
227800,114.702,0,17.9218,-3.04414
227900,114.651,0,17.9212,-3.06969
228000,114.6,0,17.9205,-3.09509
228100,114.549,0,17.9199,-3.12034
228200,114.498,0,17.9193,-3.14545
228300,114.448,0,17.9187,-3.17045
228400,114.397,0,17.9181,-3.19528
228500,114.347,0,17.9175,-3.21997
228600,114.297,0,17.9169,-3.24455
228700,114.246,0,17.9163,-3.26897
228800,114.196,0,17.9157,-3.29325
228900,114.146,0,17.9152,-3.31741
229000,114.096,0,17.9146,-3.34141
229100,114.046,0,17.914,-3.36527
229200,113.996,0,17.9134,-3.389
229300,113.946,0,17.9128,-3.41259
229400,113.896,0,17.9122,-3.43604
229500,113.847,0,17.9116,-3.45934
229600,113.797,0,17.911,-3.4825
229700,113.747,0,17.9104,-3.50555
229800,113.698,0,17.9099,-3.52844
229900,113.648,0,17.9093,-3.55122
230000,113.599,0,17.9088,-3.57387
230100,113.55,0,17.9082,-3.59637
230200,113.501,0,17.9076,-3.61875
230300,113.451,0,17.9071,-3.64097
230400,113.402,0,17.9065,-3.66306
230500,113.353,0,17.9059,-3.68504
230600,113.304,0,17.9053,-3.70686
230700,113.255,0,17.9048,-3.72857
230800,113.206,0,17.9042,-3.75012
230900,113.158,0,17.9037,-3.77156
231000,113.109,0,17.9031,-3.79286
231100,113.06,0,17.9026,-3.81402
231200,113.011,0,17.902,-3.83504
231300,112.963,0,17.9015,-3.85599
231400,112.914,0,17.9009,-3.87676
231500,112.866,0,17.9004,-3.89743
231600,112.817,0,17.8999,-3.91796
231700,112.769,0,17.8993,-3.93835
231800,112.72,0,17.8988,-3.95862
231900,112.672,0,17.8982,-3.97875
232000,112.624,0,17.8977,-3.99877
232100,112.576,0,17.8971,-4.01866
232200,112.527,0,17.8966,-4.0384
232300,112.479,0,17.8961,-4.05803
232400,112.431,0,17.8955,-4.07752
232500,112.383,0,17.895,-4.09692
232600,112.335,0,17.8944,-4.11616
232700,112.287,0,17.8939,-4.13531
232800,112.239,0,17.8934,-4.15433
232900,112.191,0,17.8929,-4.17321
233000,112.143,0,17.8924,-4.19198
233100,112.096,0,17.8919,-4.21064
233200,112.048,0,17.8914,-4.22917
233300,112,0,17.8908,-4.24756
233400,111.952,0,17.8903,-4.26584
233500,111.905,0,17.8898,-4.28401
233600,111.857,0,17.8893,-4.30206
233700,111.809,0,17.8888,-4.31998
233800,111.762,0,17.8882,-4.33779
233900,111.714,0,17.8877,-4.35546
234000,111.667,0,17.8872,-4.37302
234100,111.619,0,17.8867,-4.39047
234200,111.572,0,17.8862,-4.40783
234300,111.524,0,17.8857,-4.42507
234400,111.477,0,17.8852,-4.44219
234500,111.43,0,17.8847,-4.45919
234600,111.382,0,17.8842,-4.47607
234700,111.335,0,17.8837,-4.49284
234800,111.288,0,17.8832,-4.50947
234900,111.241,0,17.8827,-4.52603
235000,111.193,0,17.8822,-4.54246
235100,111.146,0,17.8817,-4.55877
235200,111.099,0,17.8812,-4.57495
235300,111.052,0,17.8807,-4.59104
235400,111.005,0,17.8802,-4.60702
235500,110.958,0,17.8797,-4.62288
235600,110.911,0,17.8793,-4.63868
235700,110.864,0,17.8788,-4.65434
235800,110.817,0,17.8783,-4.66987
235900,110.77,0,17.8778,-4.68534
236000,110.723,0,17.8773,-4.70067
236100,110.676,0,17.8769,-4.71589
236200,110.629,0,17.8764,-4.73101
236300,110.582,0,17.8759,-4.74602
236400,110.535,0,17.8754,-4.76092
236500,110.488,0,17.8749,-4.77571
236600,110.441,0,17.8745,-4.79043
236700,110.395,0,17.8739,-4.805
236800,110.348,0,17.8735,-4.8195
236900,110.301,0,17.873,-4.83386
237000,110.254,0,17.8725,-4.84816
237100,110.208,0,17.872,-4.86233
237200,110.161,0,17.8716,-4.87643
237300,110.114,0,17.8712,-4.89044
237400,110.067,0,17.8707,-4.9043
237500,110.021,0,17.8702,-4.9181
237600,109.974,0,17.8697,-4.93179
237700,109.927,0,17.8693,-4.94537
237800,109.881,0,17.8688,-4.95885
237900,109.834,0,17.8684,-4.97226
238000,109.788,0,17.8679,-4.98555
238100,109.741,0,17.8674,-4.99873
238200,109.694,0,17.867,-5.01184
238300,109.648,0,17.8665,-5.02484
238400,109.601,0,17.866,-5.03774
238500,109.555,0,17.8656,-5.05054
238600,109.509,0,17.8651,-5.06327
238700,109.462,0,17.8647,-5.07591
238800,109.416,0,17.8642,-5.08843
238900,109.369,0,17.8638,-5.10089
239000,109.323,0,17.8634,-5.11324
239100,109.276,0,17.8629,-5.12549
239200,109.23,0,17.8624,-5.13764
239300,109.183,0,17.862,-5.14972
239400,109.137,0,17.8615,-5.16169
239500,109.091,0,17.8611,-5.17357
239600,109.044,0,17.8606,-5.18538
239700,108.998,0,17.8602,-5.19707
239800,108.951,0,17.8597,-5.2087
239900,108.905,0,17.8593,-5.22021
240000,108.859,0,17.8589,-5.23166
240100,108.812,0,17.8584,-5.243
240200,108.766,0,17.8579,-5.25424
240300,108.72,0,17.8575,-5.26542
240400,108.674,0,17.8571,-5.27652
240500,108.627,0,17.8567,-5.28754
240600,108.581,0,17.8562,-5.29846
240700,108.535,0,17.8558,-5.30929
240800,108.489,0,17.8554,-5.32004
240900,108.442,0,17.8549,-5.3307
241000,108.396,0,17.8545,-5.34128
241100,108.35,0,17.8541,-5.35177
241200,108.303,0,17.8536,-5.36219
241300,108.257,0,17.8532,-5.37252
241400,108.211,0,17.8528,-5.38275
241500,108.165,0,17.8523,-5.3929
241600,108.119,0,17.8519,-5.40299
241700,108.073,0,17.8515,-5.41299
241800,108.026,0,17.851,-5.42289
241900,107.98,0,17.8506,-5.43273
242000,107.934,0,17.8502,-5.4425
242100,107.888,0,17.8498,-5.4522
242200,107.842,0,17.8494,-5.46179
242300,107.796,0,17.849,-5.47133
242400,107.75,0,17.8485,-5.48076
242500,107.703,0,17.8481,-5.49013
242600,107.657,0,17.8477,-5.49943
242700,107.611,0,17.8473,-5.50862
242800,107.565,0,17.8468,-5.51774
242900,107.519,0,17.8464,-5.5268
243000,107.473,0,17.846,-5.53578
243100,107.427,0,17.8456,-5.54469
243200,107.381,0,17.8452,-5.5535
243300,107.335,0,17.8448,-5.56225
243400,107.289,0,17.8444,-5.57093
243500,107.243,0,17.8439,-5.57951
243600,107.197,0,17.8435,-5.58803
243700,107.151,0,17.8431,-5.59646
243800,107.104,0,17.8427,-5.60486
243900,107.058,0,17.8423,-5.61318
244000,107.012,0,17.8419,-5.62141
244100,106.966,0,17.8415,-5.62957
244200,106.92,0,17.8411,-5.63765
244300,106.874,0,17.8407,-5.64569
244400,106.828,0,17.8403,-5.65361
244500,106.782,0,17.8399,-5.66149
244600,106.736,0,17.8395,-5.66929
244700,106.69,0,17.8391,-5.67701
244800,106.644,0,17.8387,-5.68467
244900,106.598,0,17.8383,-5.69226
245000,106.552,0,17.8378,-5.69976
245100,106.506,0,17.8374,-5.7072
245200,106.46,0,17.837,-5.71458
245300,106.415,0,17.8367,-5.72188
245400,106.368,0,17.8363,-5.72915
245500,106.323,0,17.8359,-5.73632
245600,106.277,0,17.8355,-5.74343
245700,106.231,0,17.8351,-5.75048
245800,106.185,0,17.8347,-5.75746
245900,106.139,0,17.8343,-5.76434
246000,106.093,0,17.8339,-5.77118
246100,106.047,0,17.8335,-5.77795
246200,106.001,0,17.8331,-5.78466
246300,105.955,0,17.8327,-5.79127
246400,105.909,0,17.8323,-5.79784
246500,105.863,0,17.8319,-5.80434
246600,105.817,0,17.8316,-5.81078
246700,105.771,0,17.8312,-5.81715
246800,105.726,0,17.8308,-5.82346
246900,105.68,0,17.8304,-5.8297
247000,105.634,0,17.83,-5.83585
247100,105.588,0,17.8296,-5.84196
247200,105.542,0,17.8292,-5.848
247300,105.496,0,17.8288,-5.85398
247400,105.45,0,17.8285,-5.85993
247500,105.404,0,17.8281,-5.8658
247600,105.358,0,17.8277,-5.8716
247700,105.313,0,17.8273,-5.87732
247800,105.267,0,17.8269,-5.88299
247900,105.221,0,17.8266,-5.88861
248000,105.175,0,17.8262,-5.89416
248100,105.129,0,17.8258,-5.89964
248200,105.083,0,17.8254,-5.90507
248300,105.037,0,17.825,-5.91043
248400,104.992,0,17.8247,-5.91573
248500,104.946,0,17.8243,-5.92097
248600,104.9,0,17.8239,-5.92614
248700,104.854,0,17.8235,-5.93124
248800,104.808,0,17.8231,-5.93631
248900,104.762,0,17.8228,-5.94131
249000,104.717,0,17.8224,-5.94625
249100,104.671,0,17.8221,-5.95116
249200,104.625,0,17.8217,-5.956
249300,104.579,0,17.8213,-5.96074
249400,104.534,0,17.8209,-5.96546
249500,104.488,0,17.8206,-5.9701
249600,104.442,0,17.8202,-5.97469
249700,104.396,0,17.8198,-5.97922
249800,104.35,0,17.8195,-5.98369
249900,104.305,0,17.8191,-5.98811
250000,104.259,0,17.8187,-5.99246
250100,104.213,0,17.8183,-5.99676
250200,104.167,0,17.818,-6.001
250300,104.121,0,17.8176,-6.0052
250400,104.076,0,17.8172,-6.00931
250500,104.03,0,17.8169,-6.01337
250600,103.984,0,17.8165,-6.0174
250700,103.938,0,17.8161,-6.02134
250800,103.893,0,17.8158,-6.02523
250900,103.847,0,17.8154,-6.02909
251000,103.801,0,17.815,-6.03285
251100,103.755,0,17.8147,-6.03663
251200,103.71,0,17.8144,-6.04032
251300,103.664,0,17.814,-6.04395
251400,103.618,0,17.8137,-6.04753
251500,103.573,0,17.8133,-6.05105
251600,103.527,0,17.8129,-6.05452
251700,103.481,0,17.8126,-6.05793
251800,103.436,0,17.8122,-6.06128
251900,103.39,0,17.8118,-6.06458
252000,103.344,0,17.8115,-6.06782
252100,103.298,0,17.8111,-6.07101
252200,103.253,0,17.8108,-6.07417
252300,103.207,0,17.8104,-6.07725
252400,103.161,0,17.8101,-6.08028
252500,103.116,0,17.8097,-6.08326
252600,103.07,0,17.8093,-6.08618
252700,103.024,0,17.809,-6.08908
252800,102.979,0,17.8087,-6.09193
252900,102.933,0,17.8084,-6.09472
253000,102.887,0,17.808,-6.09744
253100,102.842,0,17.8077,-6.10011
253200,102.796,0,17.8073,-6.10274
253300,102.75,0,17.807,-6.10531
253400,102.705,0,17.8066,-6.10782
253500,102.659,0,17.8063,-6.11031
253600,102.613,0,17.8059,-6.11272
253700,102.568,0,17.8056,-6.11508
253800,102.522,0,17.8052,-6.11739
253900,102.477,0,17.8049,-6.11965
254000,102.431,0,17.8045,-6.12186
254100,102.385,0,17.8042,-6.12403
254200,102.34,0,17.8038,-6.12614
254300,102.294,0,17.8035,-6.12819
254400,102.249,0,17.8031,-6.1302
254500,102.203,0,17.8028,-6.13215
254600,102.158,0,17.8024,-6.13408
254700,102.112,0,17.8021,-6.13593
254800,102.066,0,17.8017,-6.13773
254900,102.021,0,17.8014,-6.13951
255000,101.975,0,17.8011,-6.14123
255100,101.93,0,17.8008,-6.14292
255200,101.884,0,17.8004,-6.14455
255300,101.839,0,17.8001,-6.14612
255400,101.793,0,17.7998,-6.14764
255500,101.747,0,17.7994,-6.14913
255600,101.702,0,17.7991,-6.15055
255700,101.656,0,17.7987,-6.15193
255800,101.611,0,17.7984,-6.15328
255900,101.565,0,17.7981,-6.15456
256000,101.52,0,17.7977,-6.15579
256100,101.474,0,17.7974,-6.15699
256200,101.429,0,17.7971,-6.15812
256300,101.383,0,17.7967,-6.1592
256400,101.338,0,17.7964,-6.16026
256500,101.292,0,17.7961,-6.16126
256600,101.247,0,17.7957,-6.1622
256700,101.201,0,17.7954,-6.16312
256800,101.156,0,17.7951,-6.16401
256900,101.111,0,17.7948,-6.16483
257000,101.065,0,17.7945,-6.1656
257100,101.02,0,17.7942,-6.16634
257200,100.974,0,17.7938,-6.16702
257300,100.929,0,17.7935,-6.16764
257400,100.883,0,17.7932,-6.16824
257500,100.838,0,17.7928,-6.16878
257600,100.793,0,17.7925,-6.16927
257700,100.747,0,17.7922,-6.16973
257800,100.702,0,17.7919,-6.17013
257900,100.656,0,17.7915,-6.17048
258000,100.611,0,17.7912,-6.17081
258100,100.566,0,17.7909,-6.17106
258200,100.52,0,17.7906,-6.1713
258300,100.475,0,17.7902,-6.17147
258400,100.429,0,17.7899,-6.17159
258500,100.384,0,17.7896,-6.17169
258600,100.339,0,17.7892,-6.17172
258700,100.293,0,17.7889,-6.17172
258800,100.248,0,17.7886,-6.17167
258900,100.203,0,17.7883,-6.17158
259000,100.157,0,17.788,-6.17147
259100,100.112,0,17.7877,-6.1713
259200,100.066,0,17.7874,-6.17107
259300,100.021,0,17.7871,-6.17083
259400,99.9759,0,17.7867,-6.17052
259500,99.9306,0,17.7864,-6.17019
259600,99.8853,0,17.7861,-6.16979
